Prospect_ID,External_ID,EPA_Facility_ID,Account_Name,Account_Site,Parent_Company,Parent_Ownership_Pct,Industry_Sector,NAICS_Code,City,State,ZIP_Code,Address,County,Latitude,Longitude,Total_Direct_Emissions_mtCO2e,Operational_Scale_Band,Target_Decision_Maker_Role,Secondary_Decision_Maker_Role,Decision_Maker_Data_Type,Campaign_Segment,Suggested_Owner,Account_Research_Status,Contact_Research_Status,Qualification_Notes,Facility_Source_URL,Parent_Company_Source_URL,Source_Dataset,Source_As_Of_Date,Research_Date,State_Points_Reference,Sector_Points_Reference,Scale_Points_Reference,Data_Quality_Points_Reference,Viability_Points_Reference,Lead_Score_Reference,Lead_Rank_Reference,Lead_Priority_Reference
NE-108,GHGRP-1003769,1003769,"DISTRIGAS OF MASSACHUSETTS LLC - Everett, MA",DISTRIGAS OF MASSACHUSETTS LLC,Constellation Energy Corp,100.0,Petroleum and Natural Gas Systems,221210,Everett,MA,02149,18 ROVER ST,Middlesex County,42.393109,-71.064636,11381.86,Small Reporting Load,Director of Operations,Energy Procurement Manager,Role-based target; individual person not yet verified,Energy Infrastructure,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,Energy-sector operator; retain for market intelligence and qualify end-customer purchasing fit.,https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,15,10,10,7,62,108,Low
NE-109,GHGRP-1001338,1001338,"Lake Road Generating Company - Dayville, CT",Lake Road Generating Company,Vistra Corp,100.0,Power Plants,221112,Dayville,CT,06241,56 ALEXANDER PARKWAY,Windham,41.8736,-71.8947,2159025.448,Enterprise Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,30,10,0,61,109,Low
NE-110,GHGRP-1013223,1013223,"CPV Towantic Energy Center - Oxford, CT",CPV Towantic Energy Center,OSAKA GAS USA CORP,49.5,Power Plants,221112,Oxford,CT,06478,16 Woodruff Hill Road,New Haven County,41.479021,-73.12118,1938201.386,Enterprise Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,30,10,0,61,110,Low
NE-111,GHGRP-1007307,1007307,"Milford Power Company LLC - Milford, CT",Milford Power Company LLC,Vistra Corp,100.0,Power Plants,221112,Milford,CT,06460,55 SHELLAND ST,New Haven,41.2239,-73.1,1425972.916,Enterprise Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,30,10,0,61,111,Low
NE-112,GHGRP-1001315,1001315,"Rhode Island State Energy Center - Johnston, RI",Rhode Island State Energy Center,RHODE ISLAND STATE ENERGY CENTER LP,100.0,Power Plants,221112,Johnston,RI,02919,24 SHUN PIKE,Providence,41.8017,-71.5186,1361847.604,Enterprise Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,30,10,0,61,112,Low
NE-113,GHGRP-1001345,1001345,"Granite Ridge Energy - Londonderry, NH",Granite Ridge Energy,CPN MANAGEMENT LP,100.0,Power Plants,221112,Londonderry,NH,03053,21 NORTH WENTWORTH AVE,Rockingham,42.9043,-71.4251,1299587.984,Enterprise Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,30,10,0,61,113,Low
NE-114,GHGRP-1006949,1006949,"Bridgeport Harbor Station - Bridgeport, CT",Bridgeport Harbor Station,ARCLIGHT ENERGY PARTNERS FUND VII LP,100.0,Power Plants,221112,Bridgeport,CT,06604,2 ATLANTIC ST,Fairfield,41.1706,-73.1843,1067502.25,Enterprise Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,30,10,0,61,114,Low
NE-115,GHGRP-1002802,1002802,"KLEEN ENERGY SYSTEMS POWER PLANT - Middletown, CT",KLEEN ENERGY SYSTEMS POWER PLANT,KLEEN ENERGY SYSTEMS LLC,100.0,Power Plants,221112,Middletown,CT,06457,1349 RIVER RD,Middlesex County,41.5526,-72.597,1014344.376,Enterprise Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,30,10,0,61,115,Low
NE-116,GHGRP-1001299,1001299,"Bridgeport Energy - Bridgeport, CT",Bridgeport Energy,BRIDGEPORT ENERGY LLC,100.0,Power Plants,221112,Bridgeport,CT,06604,10 ATLANTIC ST,Fairfield,41.1692,-73.1844,1012876.096,Enterprise Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,30,10,0,61,116,Low
NE-117,GHGRP-1000905,1000905,"Manchester Street - Providence, RI",Manchester Street,EDGEWATER GENERATION HOLDINGS LLC,100.0,Power Plants,221112,Providence,RI,02903,40 POINT ST,Providence,41.8167,-71.4042,815757.847,Enterprise Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,30,10,0,61,117,Low
NE-118,GHGRP-1001301,1001301,"Tiverton Power - Tiverton, RI",Tiverton Power,CARLYLE GROUP MANAGEMENT LLC,100.0,Power Plants,221112,Tiverton,RI,02878,304 PROGRESS RD,Newport,41.6417,-71.17,630573.564,Enterprise Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,30,10,0,61,118,Low
NE-119,GHGRP-1001258,1001258,"Ocean State Power - Harrisville, RI",Ocean State Power,"LS Power Development, LLC",100.0,Power Plants,221112,Harrisville,RI,02830,1575 SHERMAN FARM ROAD,Providence,42.0099,-71.6701,583169.013,Enterprise Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,30,10,0,61,119,Low
NE-120,GHGRP-1007646,1007646,"CROSSROADS LANDFILL - Norridgewock, ME",CROSSROADS LANDFILL,WASTE MANAGEMENT INC,100.0,Waste,562212,Norridgewock,ME,04957,357 MERCER RD,Somerset County,44.712556,-69.847255,34847.568,Small Reporting Load,Director of Operations,Facilities Manager,Role-based target; individual person not yet verified,Waste and Environmental,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,"Waste-sector facility; qualify electricity, natural-gas, and multi-site purchasing needs.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,12,20,10,10,9,61,120,Low
NE-121,GHGRP-1000047,1000047,"PENOBSCOT ENERGY RECOVERY CO. - Orrington, ME",PENOBSCOT ENERGY RECOVERY CO.,USA ENERGY GROUP LLC,98.88,Waste,562213,Orrington,ME,04474,29 INDUSTRIAL WAY,Penobscot County,44.738333,-68.825833,7392.966,Small Reporting Load,Director of Operations,Facilities Manager,Role-based target; individual person not yet verified,Waste and Environmental,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,"Waste-sector facility; qualify electricity, natural-gas, and multi-site purchasing needs.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,12,20,10,10,9,61,121,Low
NE-122,GHGRP-1007435,1007435,"MASSPOWER - Indian Orchard, MA",MASSPOWER,Vistra Corp,100.0,Power Plants,221112,Indian Orchard,MA,01151,750 WORCESTER ST,Hampden,42.156,-72.5292,283431.9,Very Large Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,25,10,0,60,122,Low
NE-123,GHGRP-1012869,1012869,"Salem Harbor Station NGCC - Salem, MA",Salem Harbor Station NGCC,Salem Harbor Power Development LP,100.0,Power Plants,221112,Salem,MA,01970,24 Fort Ave,Essex County,42.5255,-70.877,278894.216,Very Large Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,25,10,0,60,123,Low
NE-124,GHGRP-1000580,1000580,"MEDICAL AREA TOTAL ENERGY PLANT - Boston, MA",MEDICAL AREA TOTAL ENERGY PLANT,LONGWOOD ENERGY PARTNERS LLC,100.0,Power Plants,221330,Boston,MA,02215,474 BROOKLINE AVE,Suffolk County,42.336667,-71.108333,263147.694,Very Large Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,25,10,0,60,124,Low
NE-125,GHGRP-1001404,1001404,"Westbrook Energy Center - Westbrook, ME",Westbrook Energy Center,CPN MANAGEMENT LP,100.0,Power Plants,221112,Westbrook,ME,04092,60 EISENHOWER DRIVE,Cumberland,43.6576,-70.3772,871059.172,Enterprise Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,12,5,30,10,0,57,125,Low
NE-126,GHGRP-1001271,1001271,"Ocean State Power II - Harrisville, RI",Ocean State Power II,"LS Power Development, LLC",100.0,Power Plants,221112,Harrisville,RI,02830,1575 SHERMAN FARM ROAD,Providence,42.0099,-71.6701,489533.55,Very Large Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,25,10,0,56,126,Low
NE-127,GHGRP-1000170,1000170,"Newington Energy - Newington, NH",Newington Energy,ESSENTIAL POWER LLC,100.0,Power Plants,221112,Newington,NH,03801,200 SHATTUCK WAY,Rockingham,43.1047,-70.8044,342951.424,Very Large Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,25,10,0,56,127,Low
NE-128,GHGRP-1001307,1001307,"Millennium Power - Charlton, MA",Millennium Power,MILLENNIUM POWER CO LLC,100.0,Power Plants,221112,Charlton,MA,01507,10 SHERWOOD LANE,Worcester,42.1127,-72.0152,243807.696,Large Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,20,10,0,55,128,Low
NE-129,GHGRP-1001294,1001294,"Dighton - Dighton, MA",Dighton,Lotus Infrastructure Partners,50.0,Power Plants,221112,Dighton,MA,02715,1450 SOMERSET AVE,Bristol,41.8312,-71.1239,151448.888,Large Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,20,10,0,55,129,Low
NE-130,GHGRP-1014566,1014566,"Westbrook - Westbrook, ME",Westbrook,Enbridge (US) Inc,100.0,Petroleum and Natural Gas Systems,486210,Westbrook,ME,04092,420 Small Hardy Rd,,43.7314170669995,-70.3639022913097,43382.048,Small Reporting Load,Director of Operations,Energy Procurement Manager,Role-based target; individual person not yet verified,Energy Infrastructure,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,Energy-sector operator; retain for market intelligence and qualify end-customer purchasing fit.,https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,12,15,10,10,7,54,130,Low
NE-131,GHGRP-1008371,1008371,"Richmond Station - Richmond, ME",Richmond Station,Enbridge (US) Inc,100.0,Petroleum and Natural Gas Systems,486210,Richmond,ME,04357,547 Lincoln Street,Sagadahoc County,44.12215,-69.81163,25875.006,Small Reporting Load,Director of Operations,Energy Procurement Manager,Role-based target; individual person not yet verified,Energy Infrastructure,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,Energy-sector operator; retain for market intelligence and qualify end-customer purchasing fit.,https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,12,15,10,10,7,54,131,Low
NE-132,GHGRP-1007422,1007422,"Maine Independence Station - Veazie, ME",Maine Independence Station,Vistra Corp,100.0,Power Plants,221112,Veazie,ME,04401,125 SHORE ROAD,Penobscot,44.8236,-68.7106,380420.64,Very Large Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,12,5,25,10,0,52,132,Low
NE-133,GHGRP-1000729,1000729,"Merrimack - Bow, NH",Merrimack,GRANITE SHORE POWER LLC,100.0,Power Plants,221112,Bow,NH,03304,431 RIVER RD,Merrimack,43.1411,-71.4692,171786.46,Large Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,20,10,0,51,133,Low
NE-134,GHGRP-1006408,1006408,"Middletown - Middletown, CT",Middletown,ARCLIGHT ENERGY PARTNERS FUND VII LP,100.0,Power Plants,221112,Middletown,CT,06457,1866 RIVER ROAD,Middlesex,41.5544,-72.5793,132892.286,Large Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,20,10,0,51,134,Low
NE-135,GHGRP-1006775,1006775,"Milford Power, LLC - Milford, MA","Milford Power, LLC",JERA ENERGY AMERICA LLC,50.0,Power Plants,221112,Milford,MA,01757,108 NATIONAL ST,Worcester,42.1292,-71.5122,97706.688,Mid Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,15,10,0,50,135,Low
NE-136,GHGRP-1000655,1000655,"Medway Station - Medway, MA",Medway Station,CONSTELLATION ENERGY CORP,100.0,Power Plants,221112,Medway,MA,02053,9 SUMMER ST,Norfolk,42.1364,-71.4478,96770.414,Mid Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,15,10,0,50,136,Low
NE-137,GHGRP-1000092,1000092,"Kneeland Station - Boston, MA",Kneeland Station,VICINITY ENERGY INC,100.0,Power Plants,221330,Boston,MA,02111,165 Kneeland St.,Suffolk,42.35,-71.0583,69195.294,Mid Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,15,10,0,50,137,Low
NE-138,GHGRP-1000658,1000658,"Canal Station - Sandwich, MA",Canal Station,JERA AMERICAS HOLDINGS INC,100.0,Power Plants,221112,Sandwich,MA,02563,9 FREEZER ROAD,Barnstable,41.7694,-70.5097,59860.608,Mid Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,15,10,0,50,138,Low
NE-139,GHGRP-1013945,1013945,"Bucksport Mill, LLC - Bucksport, ME","Bucksport Mill, LLC","Bucksport Mill, LLC",100.0,"Power Plants,Waste",221112,Bucksport,ME,04416,109 River Road,Hancock County,44.583564,-68.807274,50526.625,Mid Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,Generation and waste facility; validate load-serving opportunity before outreach.,https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,12,10,15,10,3,50,139,Low
NE-140,GHGRP-1001312,1001312,"Rumford Power LLC - Rumford, ME",Rumford Power LLC,CARLYLE GROUP MANAGEMENT LLC,100.0,Power Plants,221112,Rumford,ME,04276,43 INDUSTRIAL PARK ROAD,Oxford,44.5303,-70.5219,160818.104,Large Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep C - Northern New England,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,12,5,20,10,0,47,140,Low
NE-141,GHGRP-1001281,1001281,"Pratt & Whitney, East Hartford - East Hartford, CT","Pratt & Whitney, East Hartford",RTX CORP,100.0,Power Plants,336412,East Hartford,CT,06108,400 MAIN,Hartford,41.75,-72.6347,93595.396,Mid Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,15,10,0,46,141,Low
NE-142,GHGRP-1000069,1000069,"Wallingford Energy, LLC - Wallingford, CT","Wallingford Energy, LLC","LS Power Development, LLC",100.0,Power Plants,221112,Wallingford,CT,06460,115 John St,New Haven,41.4486,-72.8358,91363.26,Mid Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,15,10,0,46,142,Low
NE-143,GHGRP-1006409,1006409,"Algonquin Power Windsor Locks, LLC - Windsor Locks, CT","Algonquin Power Windsor Locks, LLC",ALGONQUIN POWER WINDSOR LOCKS LLC,100.0,Power Plants,221112,Windsor Locks,CT,06096,26 CANAL BANK RD,Hartford,41.9227,-72.6255,87637.618,Mid Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep B - Connecticut/Rhode Island,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,16,5,15,10,0,46,143,Low
NE-144,GHGRP-1001207,1001207,"Bellingham - Bellingham, MA",Bellingham,NEXTERA ENERGY INC,100.0,Power Plants,221112,Bellingham,MA,02019,92 DEPOT ST,Norfolk,42.0925,-71.4833,47720.114,Small Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,10,10,0,45,144,Low
NE-145,GHGRP-1000667,1000667,"Cleary Flood - Taunton, MA",Cleary Flood,TAUNTON MUNICIPAL LIGHTING PLANT,100.0,Power Plants,221112,Taunton,MA,02780,1314 SOMERSET AVE,Bristol,41.8653,-71.1061,31764.358,Small Reporting Load,Plant Manager,Director of Operations,Role-based target; individual person not yet verified,Market Intelligence - Generation,Sales Rep A - Massachusetts,Verified from EPA source,Role identified; person not yet verified,"Generation facility; low end-customer fit, retained for market context and qualification practice.",https://www.epa.gov/ghgreporting/data-sets,https://www.epa.gov/system/files/other-files/2024-10/ghgp_data_parent_company.xlsb,EPA GHGRP 2023 Direct Point Emitters,2024-08-16,2026-07-30,20,5,10,10,0,45,145,Low
